question_id,raw_subject,raw_topic,canonical_subject,needs_review,rule
isro_w_cover::8.0.6,Digital Logic,Logic Gates,Digital Logic,False,canonical form
isro_w_cover::8.1.2,Digital Logic,Combinational Circuits,Digital Logic,False,canonical form
isro_w_cover::8.1.3,Digital Logic,Combinational Circuits,Digital Logic,False,canonical form
isro_w_cover::8.1.4,Digital Logic,Combinational Circuits,Digital Logic,False,canonical form
isro_w_cover::8.1.5,Digital Logic,Combinational Circuits,Digital Logic,False,canonical form
isro_w_cover::8.1.6,Digital Logic,Combinational Circuits,Digital Logic,False,canonical form
isro_w_cover::8.2.1,Digital Logic,Number Systems,Digital Logic,False,canonical form
isro_w_cover::8.3.1,Digital Logic,Boolean Algebra,Digital Logic,False,canonical form
isro_w_cover::8.3.2,Digital Logic,Boolean Algebra,Digital Logic,False,canonical form
isro_w_cover::8.3.3,Digital Logic,Boolean Algebra,Digital Logic,False,canonical form
isro_w_cover::8.3.4,Digital Logic,Boolean Algebra,Digital Logic,False,canonical form
isro_w_cover::8.3.5,Digital Logic,Boolean Algebra,Digital Logic,False,canonical form
isro_w_cover::8.3.6,Digital Logic,Boolean Algebra,Digital Logic,False,canonical form
isro_w_cover::8.3.7,Digital Logic,Boolean Algebra,Digital Logic,False,canonical form
isro_w_cover::8.3.8,Digital Logic,Boolean Algebra,Digital Logic,False,canonical form
isro_w_cover::8.3.9,Digital Logic,Boolean Algebra,Digital Logic,False,canonical form
isro_w_cover::8.3.11,Digital Logic,Boolean Algebra,Digital Logic,False,canonical form
isro_w_cover::8.3.12,Digital Logic,Boolean Algebra,Digital Logic,False,canonical form
isro_w_cover::8.3.13,Digital Logic,Boolean Algebra,Digital Logic,False,canonical form
isro_w_cover::8.4.1,Digital Logic,Computer Arithmetic,Digital Logic,False,canonical form
isro_w_cover::8.5.1,Digital Logic,CO and Architecture,Digital Logic,False,canonical form
isro_w_cover::8.5.2,Digital Logic,Combinational Circuits,Digital Logic,False,canonical form
isro_w_cover::8.6.1,Digital Logic,Canonical Normal Form,Digital Logic,False,canonical form
isro_w_cover::8.6.2,Digital Logic,Canonical Normal Form,Digital Logic,False,canonical form
isro_w_cover::8.7.11,Digital Logic,Circuit Output,Digital Logic,False,canonical form
isro_w_cover::8.9.1,Digital Logic,Decoder,Digital Logic,False,canonical form
isro_w_cover::8.10.1,Digital Logic,Digital Circuits,Digital Logic,False,canonical form
isro_w_cover::8.10.2,Digital Logic,Digital Circuits,Digital Logic,False,canonical form
isro_w_cover::8.11.1,Digital Logic,Digital Counter,Digital Logic,False,canonical form
isro_w_cover::8.11.2,Digital Logic,Digital Counter,Digital Logic,False,canonical form
isro_w_cover::8.12.1,Digital Logic,Flip Flop,Digital Logic,False,canonical form
isro_w_cover::8.12.2,Digital Logic,Flip Flop,Digital Logic,False,canonical form
isro_w_cover::8.12.3,Digital Logic,Flip Flop,Digital Logic,False,canonical form
isro_w_cover::8.12.4,Digital Logic,Flip Flop,Digital Logic,False,canonical form
isro_w_cover::8.12.6,Digital Logic,Flip Flop,Digital Logic,False,canonical form
isro_w_cover::8.13.1,Digital Logic,Number Systems,Digital Logic,False,canonical form
isro_w_cover::8.13.2,Digital Logic,Floating Point Representation,Digital Logic,False,canonical form
isro_w_cover::8.13.3,Digital Logic,Floating Point Representation,Digital Logic,False,canonical form
isro_w_cover::8.13.4,Digital Logic,Floating Point Representation,Digital Logic,False,canonical form
isro_w_cover::8.13.5,Digital Logic,Floating Point Representation,Digital Logic,False,canonical form
isro_w_cover::8.13.6,Digital Logic,Floating Point Representation,Digital Logic,False,canonical form
isro_w_cover::8.14.1,Digital Logic,Functional Completeness,Digital Logic,False,canonical form
isro_w_cover::8.14.2,Digital Logic,Functional Completeness,Digital Logic,False,canonical form
isro_w_cover::8.15.1,Digital Logic,Hazards,Digital Logic,False,canonical form
isro_w_cover::8.16.1,Digital Logic,IEEE Representation,Digital Logic,False,canonical form
isro_w_cover::8.17.1,Digital Logic,Interrupts,Digital Logic,False,canonical form
isro_w_cover::8.18.1,Digital Logic,K Map,Digital Logic,False,canonical form
isro_w_cover::8.19.1,Digital Logic,Logic Gates,Digital Logic,False,canonical form
isro_w_cover::8.20.1,Algorithms,Time Complexity,Algorithms,False,canonical form (kept distinct from PDS per GATE syllabus)
isro_w_cover::8.21.1,Digital Logic,Memory Interfacing,Digital Logic,False,canonical form
isro_w_cover::8.21.2,Digital Logic,Memory Interfacing,Digital Logic,False,canonical form
isro_w_cover::8.22.1,Digital Logic,Min No Gates,Digital Logic,False,canonical form
isro_w_cover::8.22.2,Digital Logic,Min No Gates,Digital Logic,False,canonical form
isro_w_cover::8.23.1,Digital Logic,Multiplexer,Digital Logic,False,canonical form
isro_w_cover::8.23.3,Digital Logic,Multiplexer,Digital Logic,False,canonical form
isro_w_cover::8.23.4,Digital Logic,Multiplexer,Digital Logic,False,canonical form
isro_w_cover::8.24.1,Digital Logic,Number Representation,Digital Logic,False,canonical form
isro_w_cover::8.24.2,Digital Logic,Number Representation,Digital Logic,False,canonical form
isro_w_cover::8.24.3,Digital Logic,Number Representation,Digital Logic,False,canonical form
isro_w_cover::8.24.4,Digital Logic,Number Representation,Digital Logic,False,canonical form
isro_w_cover::8.24.5,Digital Logic,Number Representation,Digital Logic,False,canonical form
isro_w_cover::8.24.6,Digital Logic,Number Representation,Digital Logic,False,canonical form
isro_w_cover::8.24.7,Digital Logic,Number Representation,Digital Logic,False,canonical form
isro_w_cover::8.24.8,Digital Logic,Number Representation,Digital Logic,False,canonical form
isro_w_cover::8.24.9,Digital Logic,Number Representation,Digital Logic,False,canonical form
isro_w_cover::8.24.10,Digital Logic,Number Representation,Digital Logic,False,canonical form
isro_w_cover::8.24.11,Digital Logic,Number Representation,Digital Logic,False,canonical form
isro_w_cover::8.24.12,Digital Logic,Number Representation,Digital Logic,False,canonical form
isro_w_cover::8.24.13,Digital Logic,Number Representation,Digital Logic,False,canonical form
isro_w_cover::8.24.14,Digital Logic,Number Representation,Digital Logic,False,canonical form
isro_w_cover::8.24.15,Digital Logic,Number Representation,Digital Logic,False,canonical form
isro_w_cover::8.24.16,Digital Logic,Number Representation,Digital Logic,False,canonical form
isro_w_cover::8.24.17,Digital Logic,Number Representation,Digital Logic,False,canonical form
isro_w_cover::8.24.18,Digital Logic,Number Representation,Digital Logic,False,canonical form
isro_w_cover::8.24.19,Digital Logic,Number Representation,Digital Logic,False,canonical form
isro_w_cover::8.24.20,Digital Logic,Number Representation,Digital Logic,False,canonical form
isro_w_cover::8.24.21,Digital Logic,Number Representation,Digital Logic,False,canonical form
isro_w_cover::8.24.22,Digital Logic,Number Representation,Digital Logic,False,canonical form
isro_w_cover::8.24.23,Digital Logic,Number Representation,Digital Logic,False,canonical form
isro_w_cover::8.24.24,Digital Logic,Number Representation,Digital Logic,False,canonical form
isro_w_cover::8.24.25,Digital Logic,Number Representation,Digital Logic,False,canonical form
isro_w_cover::8.25.1,Digital Logic,PLA,Digital Logic,False,canonical form
isro_w_cover::8.26.1,Digital Logic,Shift Registers,Digital Logic,False,canonical form
isro_w_cover::9.1.1,Discrete Mathematics,Combinatorics,Discrete Mathematics,False,"canonical form, kept distinct (large, coherent bucket)"
isro_w_cover::9.2.1,Discrete Mathematics,Process Scheduling,Discrete Mathematics,False,"canonical form, kept distinct (large, coherent bucket)"
isro_w_cover::10.0.1,Discrete Mathematics,Graph Theory,Discrete Mathematics,False,"canonical form, kept distinct (large, coherent bucket)"
isro_w_cover::10.0.2,Discrete Mathematics,Graph Theory,Discrete Mathematics,False,"canonical form, kept distinct (large, coherent bucket)"
isro_w_cover::10.0.3,Discrete Mathematics,Graph Theory,Discrete Mathematics,False,"canonical form, kept distinct (large, coherent bucket)"
isro_w_cover::10.1.1,Discrete Mathematics,Graph Theory,Discrete Mathematics,False,"canonical form, kept distinct (large, coherent bucket)"
isro_w_cover::10.2.1,Discrete Mathematics,Graph Theory,Discrete Mathematics,False,"canonical form, kept distinct (large, coherent bucket)"
isro_w_cover::10.2.2,Discrete Mathematics,Graph Theory,Discrete Mathematics,False,"canonical form, kept distinct (large, coherent bucket)"
isro_w_cover::10.3.1,Discrete Mathematics,Graph Theory,Discrete Mathematics,False,"canonical form, kept distinct (large, coherent bucket)"
isro_w_cover::10.4.1,Discrete Mathematics,Graph Theory,Discrete Mathematics,False,"canonical form, kept distinct (large, coherent bucket)"
isro_w_cover::10.4.2,Discrete Mathematics,Graph Theory,Discrete Mathematics,False,"canonical form, kept distinct (large, coherent bucket)"
isro_w_cover::10.4.3,Discrete Mathematics,Graph Theory,Discrete Mathematics,False,"canonical form, kept distinct (large, coherent bucket)"
isro_w_cover::10.4.4,Discrete Mathematics,Graph Theory,Discrete Mathematics,False,"canonical form, kept distinct (large, coherent bucket)"
isro_w_cover::10.4.6,Discrete Mathematics,Graph Theory,Discrete Mathematics,False,"canonical form, kept distinct (large, coherent bucket)"
isro_w_cover::10.4.7,Discrete Mathematics,Graph Theory,Discrete Mathematics,False,"canonical form, kept distinct (large, coherent bucket)"
isro_w_cover::10.4.8,Discrete Mathematics,Graph Theory,Discrete Mathematics,False,"canonical form, kept distinct (large, coherent bucket)"
isro_w_cover::10.4.9,Discrete Mathematics,Graph Theory,Discrete Mathematics,False,"canonical form, kept distinct (large, coherent bucket)"
isro_w_cover::10.4.10,Discrete Mathematics,Graph Theory,Discrete Mathematics,False,"canonical form, kept distinct (large, coherent bucket)"
isro_w_cover::10.5.1,Discrete Mathematics,Graph Theory,Discrete Mathematics,False,"canonical form, kept distinct (large, coherent bucket)"
isro_w_cover::11.0.1,Discrete Mathematics,Mathematical Logic,Discrete Mathematics,False,"canonical form, kept distinct (large, coherent bucket)"
isro_w_cover::11.1.2,Discrete Mathematics,Mathematical Logic,Discrete Mathematics,False,"canonical form, kept distinct (large, coherent bucket)"
isro_w_cover::11.2.1,Discrete Mathematics,Mathematical Logic,Discrete Mathematics,False,"canonical form, kept distinct (large, coherent bucket)"
isro_w_cover::12.1.1,Discrete Mathematics,Set Theory & Algebra,Discrete Mathematics,False,"canonical form, kept distinct (large, coherent bucket)"
isro_w_cover::12.2.1,Discrete Mathematics,Set Theory & Algebra,Discrete Mathematics,False,"canonical form, kept distinct (large, coherent bucket)"
isro_w_cover::12.3.1,Discrete Mathematics,Set Theory & Algebra,Discrete Mathematics,False,"canonical form, kept distinct (large, coherent bucket)"
isro_w_cover::12.3.2,Discrete Mathematics,Set Theory & Algebra,Discrete Mathematics,False,"canonical form, kept distinct (large, coherent bucket)"
isro_w_cover::12.4.1,Discrete Mathematics,Set Theory & Algebra,Discrete Mathematics,False,"canonical form, kept distinct (large, coherent bucket)"
isro_w_cover::12.5.1,Discrete Mathematics,Set Theory & Algebra,Discrete Mathematics,False,"canonical form, kept distinct (large, coherent bucket)"
isro_w_cover::12.6.1,Discrete Mathematics,Set Theory & Algebra,Discrete Mathematics,False,"canonical form, kept distinct (large, coherent bucket)"
isro_w_cover::12.6.2,Discrete Mathematics,Set Theory & Algebra,Discrete Mathematics,False,"canonical form, kept distinct (large, coherent bucket)"
isro_w_cover::12.6.3,Discrete Mathematics,Set Theory & Algebra,Discrete Mathematics,False,"canonical form, kept distinct (large, coherent bucket)"
isro_w_cover::12.7.1,Discrete Mathematics,Set Theory & Algebra,Discrete Mathematics,False,"canonical form, kept distinct (large, coherent bucket)"
isro_w_cover::12.7.2,Discrete Mathematics,Set Theory & Algebra,Discrete Mathematics,False,"canonical form, kept distinct (large, coherent bucket)"
isro_w_cover::12.7.3,Discrete Mathematics,Set Theory & Algebra,Discrete Mathematics,False,"canonical form, kept distinct (large, coherent bucket)"
isro_w_cover::12.7.4,Discrete Mathematics,Set Theory & Algebra,Discrete Mathematics,False,"canonical form, kept distinct (large, coherent bucket)"
isro_w_cover::12.7.5,Discrete Mathematics,Set Theory & Algebra,Discrete Mathematics,False,"canonical form, kept distinct (large, coherent bucket)"
isro_w_cover::13.0.1,Engineering Mathematics,Calculus,Engineering Mathematics,False,canonical form
isro_w_cover::13.1.1,Engineering Mathematics,Calculus,Engineering Mathematics,False,canonical form
isro_w_cover::13.2.1,Engineering Mathematics,Calculus,Engineering Mathematics,False,canonical form
